경매번호,주소지,x,y,종류,면적,감정가,입찰가,입찰일,링크,크기,건물 면적,토지 면적,대지권 면적
2022 타경 632(1),경북 문경시 산북면 지내리 41,128.32476407043,36.65337459972,답,토지 1094㎡(330.94평),"22,974,000","16,082,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000632_001"">link</a>",10,0.0,330.94,0.0
2022 타경 632(2),경북 문경시 산북면 지내리 42,128.32463060619,36.653698034842,답,토지 694㎡(209.94평),"14,782,200","10,348,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000632_002"">link</a>",10,0.0,209.94,0.0
2022 타경 632(3),경북 문경시 산북면 지내리 45,128.3241714312,36.653567620911,답,토지 1716㎡(519.09평),"36,036,000","25,225,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000632_003"">link</a>",10,0.0,519.09,0.0
2022 타경 632(4),경북 문경시 산북면 지내리 46-1,128.32419971137,36.653286084001,답,토지 1203㎡(363.91평),"25,263,000","17,684,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000632_004"">link</a>",10,0.0,363.91,0.0
2022 타경 632(5),경북 문경시 산북면 지내리 46-2,128.32412055824,36.652719292902,전,토지 3094㎡(935.94평),"56,001,400","39,201,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000632_005"">link</a>",10,0.0,935.94,0.0
2022 타경 632(6),경북 문경시 산북면 지내리 47,128.32469063842,36.65313546285,답,토지 1788㎡(540.87평),"37,548,000","26,284,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000632_006"">link</a>",10,0.0,540.87,0.0
2022 타경 632(7),경북 문경시 산북면 지내리 48,128.32472543306,36.652744734346,답,토지 1620㎡(490.05평),"37,098,000","25,969,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000632_007"">link</a>",10,0.0,490.05,0.0
2022 타경 638,광주 동구 금남로5가 74-13 외 1개 목록,126.91242419902,35.153573570128,주택,건물 64.13㎡(19.4평) / 토지 142.1㎡(42.99평) / 제시외 15.3 ㎡,"249,749,230","111,887,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220000638_001"">link</a>",10,19.4,42.99,0.0
2022 타경 668,대구 달성군 화원읍 본리리 1104-2,128.531530292,35.776222344815,답,토지 602㎡(182.11평),"36,120,000","12,389,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=709_20220000668_001"">link</a>",10,0.0,182.11,0.0
2022 타경 670(2),경북 상주시 낙동면 화산리 1707,128.25303828176,36.386609942909,답,토지 1847.7㎡(558.93평),"65,593,350","45,915,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000670_002"">link</a>",10,0.0,558.93,0.0
2022 타경 706(1),강원 정선군 화암면 화암리 396-11,128.78915961721,37.340589871797,전,토지 922㎡(278.91평),"47,944,000","23,493,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220000706_001"">link</a>",10,0.0,278.91,0.0
2022 타경 706(2),강원 정선군 화암면 화암리 442,128.78651753871,37.343269307285,전,토지 3934㎡(1190.04평),"106,218,000","52,047,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220000706_002"">link</a>",10,0.0,1190.04,0.0
2022 타경 706(3),강원 정선군 화암면 화암리 449-4,128.78730217784,37.34549000474,대지,토지 568㎡(171.82평),"109,624,000","53,716,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220000706_003"">link</a>",10,0.0,171.82,0.0
2022 타경 847,경북 문경시 점촌동 271-36 외 1개 목록,128.20066702536,36.593336386617,근린주택,건물 78.41㎡(23.72평) / 토지 88.2㎡(26.68평) / 제시외 9.09 ㎡,"161,644,500","113,151,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000847_001"">link</a>",10,23.72,26.68,0.0
2022 타경 885(1),경북 예천군 효자면 초항리 34,128.44663513945,36.816039726879,답,토지 186㎡(56.27평),"2,399,400","1,680,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000885_001"">link</a>",10,0.0,56.27,0.0
2022 타경 885(2),경북 예천군 효자면 초항리 91,128.44699194007,36.815634156889,답,토지 297.5㎡(89.99평),"4,998,000","3,499,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000885_002"">link</a>",10,0.0,89.99,0.0
2022 타경 885(3),경북 예천군 효자면 초항리 192,128.44497674668,36.814588513619,답,토지 434㎡(131.29평),"9,504,600","6,653,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000885_003"">link</a>",10,0.0,131.29,0.0
2022 타경 885(4),경북 예천군 효자면 초항리 199,128.44423701256,36.814802936264,전,토지 505.75㎡(152.99평),"10,317,300","7,222,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000885_004"">link</a>",10,0.0,152.99,0.0
2022 타경 885(5),경북 예천군 효자면 초항리 200,128.44372168892,36.814173518789,답,토지 534㎡(161.54평),"11,374,200","7,962,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000885_005"">link</a>",10,0.0,161.54,0.0
2022 타경 895(1),충남 당진시 송산면 가곡리 373-37 외 4개 목록,126.67499483194,36.981008350373,임야,토지 3648.78㎡(1103.76평),"638,573,230","312,901,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=404_20220000895_001"">link</a>",10,0.0,1103.76,0.0
2022 타경 895(3),충남 당진시 송산면 가곡리 377-3,126.67662515493,36.981898745351,임야,토지 335.21㎡(101.4평),"59,332,170","14,246,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=404_20220000895_003"">link</a>",10,0.0,101.4,0.0
2022 타경 897,서울 구로구 신도림동 276-5 리버스타운 101동 2층 202호,126.8803588201,37.513440127032,다세대/빌라,건물 51.83㎡(15.68평) / 대지권 24.6㎡(7.44평),"273,000,000","218,400,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220000897_001"">link</a>",10,15.68,0.0,7.44
2022 타경 897(1),경기 가평군 가평읍 경반리 585-4 외 5개 목록,127.46399256238,37.83659913239,근린시설,건물 295.71㎡(89.45평) / 토지 2773㎡(838.83평) / 제시외 225.67 ㎡,"794,010,500","794,010,500",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=108_20220000897_001"">link</a>",10,89.45,838.83,0.0
2022 타경 897(2),경기 가평군 가평읍 경반리 603,127.447903394,37.833701446414,답,토지 2460㎡(744.15평),"61,500,000","61,500,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=108_20220000897_002"">link</a>",10,0.0,744.15,0.0
2022 타경 897(3),경기 가평군 가평읍 경반리 610,127.44724304081,37.847112752096,전,토지 863㎡(261.06평),"54,369,000","54,369,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=108_20220000897_003"">link</a>",10,0.0,261.06,0.0
2022 타경 946,경북 문경시 동로면 적성리 1144,128.28611956935,36.777106041012,답,토지 2754㎡(833.09평),"123,930,000","123,930,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220000946_001"">link</a>",10,0.0,833.09,0.0
2022 타경 966,강원 평창군 방림면 운교리 56-10 외 11개 목록,128.33418378448,37.435525303165,임야,토지 11213㎡(3391.93평),"110,594,200","54,191,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220000966_001"">link</a>",10,0.0,3391.93,0.0
2022 타경 972,대구 달성군 하빈면 현내리 441,128.44862160945,35.902221607849,전,토지 737㎡(222.94평),"408,298,000","285,809,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=709_20220000972_001"">link</a>",10,0.0,222.94,0.0
2022 타경 1000(1),경북 예천군 용문면 하학리 398-1,128.45102039493,36.706519519744,대지,토지 638㎡(193평),"24,244,000","24,244,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220001000_001"">link</a>",10,0.0,193.0,0.0
2022 타경 1000(2),경북 예천군 용문면 대제리 13 외 1개 목록,128.46684155439,36.719300495618,근린시설,건물 196.98㎡(59.59평) / 토지 1643㎡(497.01평) / 제시외 289.8 ㎡,"201,833,160","201,833,160",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220001000_002"">link</a>",10,59.59,497.01,0.0
2022 타경 1000(3),경북 예천군 용문면 대제리 13-1,128.46717088365,36.719238318958,답,토지 443㎡(134.01평),"7,531,000","7,531,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220001000_003"">link</a>",10,0.0,134.01,0.0
2022 타경 1006(1),강원 평창군 봉평면 무이리 1062-8 1층 105호,128.31535419275,37.586894782861,숙박시설,건물 63.18㎡(19.11평) / 대지권 92.6㎡(28.01평),"70,000,000","34,300,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001006_001"">link</a>",10,19.11,0.0,28.01
2022 타경 1006(2),강원 평창군 봉평면 무이리 1062-8 2층 201호,128.31535419275,37.586894782861,숙박시설,건물 31.59㎡(9.56평) / 대지권 46.3㎡(14.01평),"35,000,000","17,150,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001006_002"">link</a>",10,9.56,0.0,14.01
2022 타경 1028,경북 경주시 안강읍 산대리 1346-3 한동화성타운 305동 2층 207호,129.18374094178,36.00127771645,아파트,건물 59.97㎡(18.14평) / 대지권 67.3㎡(20.36평),"62,000,000","30,380,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=702_20220001028_001"">link</a>",10,18.14,0.0,20.36
2022 타경 1037,강원 정선군 신동읍 예미리 803-5,128.640806624,37.207764746924,전,토지 3304㎡(999.46평),"49,560,000","34,692,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001037_001"">link</a>",10,0.0,999.46,0.0
2022 타경 1048 ,울산 울주군 청량읍 덕하리 414-3 백양주차장내(제3자이길연) 보관,0.0,0.0,차량,"국산(대우), BX 2122013년식 567,588㎞ 0 경유 ","60,000,000","20,580,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220001048_001"">link</a>",10,0.0,0.0,0.0
2022 타경 1062(1),경북 상주시 공성면 산현리 792-1,128.09942129887,36.273892197495,전,토지 2552㎡(771.98평),"45,936,000","32,155,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220001062_001"">link</a>",10,0.0,771.98,0.0
2022 타경 1062(2),경북 상주시 공성면 산현리 792-2,128.09920548485,36.274247699567,답,토지 2000㎡(605평),"36,000,000","25,200,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220001062_002"">link</a>",10,0.0,605.0,0.0
2022 타경 1067(2),대구 달성군 현풍읍 성하리 산 42,128.44679915785,35.712294957836,임야,토지 27834.67㎡(8419.99평),"180,925,550","88,654,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=709_20220001067_002"">link</a>",10,0.0,8419.99,0.0
2022 타경 1086,경북 상주시 도남동 607,128.25032639575,36.44670345232,과수원,토지 648.6㎡(196.2평),"19,490,430","19,490,430",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220001086_001"">link</a>",10,0.0,196.2,0.0
2022 타경 1109,경북 문경시 점촌동 281-3 가동 2층 202호,128.19936227196,36.592952776403,다세대/빌라,건물 75.39㎡(22.81평) / 대지권 42.7㎡(12.92평),"93,000,000","65,100,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220001109_001"">link</a>",10,22.81,0.0,12.92
2022 타경 1123,울산 울주군 서생면 나사리 산 34-1,129.34277294239,35.36191327064,임야,토지 2516㎡(761.09평),"75,480,000","75,480,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220001123_001"">link</a>",10,0.0,761.09,0.0
2022 타경 1142,경기 가평군 청평면 상천리 산 326-47,127.46477406888,37.772882616068,임야,토지 331㎡(100.13평),"7,282,000","1,224,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=108_20220001142_001"">link</a>",10,0.0,100.13,0.0
2022 타경 1174(1),강원 평창군 방림면 계촌리 251-1 외 2개 목록,128.34594275487,37.45440839118,창고,건물 66㎡(19.97평) / 토지 253㎡(76.53평) / 제시외 13.2 ㎡,"52,558,000","52,558,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001174_001"">link</a>",10,19.97,76.53,0.0
2022 타경 1174(2),강원 평창군 방림면 계촌리 2800-3 외 4개 목록,128.3375631927,37.448773508362,공장,건물 218.34㎡(66.05평) / 토지 2819.4㎡(852.87평) / 제시외 138.2 ㎡,"310,487,240","310,487,240",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001174_002"">link</a>",10,66.05,852.87,0.0
2022 타경 1174(3),강원 평창군 방림면 계촌리 2805-5,128.34171608861,37.446337110661,답,토지 2194.4㎡(663.81평),"78,998,400","78,998,400",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001174_003"">link</a>",10,0.0,663.81,0.0
2022 타경 1174(4),강원 평창군 방림면 계촌리 산 383,128.34927996791,37.448857430952,임야,토지 22810㎡(6900.03평),"98,083,000","98,083,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001174_004"">link</a>",10,0.0,6900.03,0.0
2022 타경 1181,강원 평창군 봉평면 흥정리 133 외 1개 목록,128.33816829586,37.672617454673,전,토지 6625㎡(2004.06평),"545,658,000","267,373,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001181_001"">link</a>",10,0.0,2004.06,0.0
2022 타경 1218(1),충남 서산시 잠홍동 742-1 4층 401호,126.47009817919,36.781468705899,근린상가,건물 1561.31㎡(472.3평) / 대지권 773.05㎡(233.85평),"3,227,000,000","1,581,230,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=404_20220001218_001"">link</a>",10,472.3,0.0,233.85
2022 타경 1221,서울 서초구 양재동 176-2 외 1개 목록,127.02495501548,37.479549954882,답,토지 2555㎡(772.89평) / 제시외 244 ㎡,"5,780,000,000","4,624,000,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=101_20220001221_001"">link</a>",10,0.0,772.89,0.0
2022 타경 1226,경북 경주시 양남면 석읍리 199 외 7개 목록,129.41472679332,35.720956830729,답,토지 2350㎡(710.88평),"326,514,000","228,560,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=702_20220001226_001"">link</a>",10,0.0,710.88,0.0
2022 타경 1258 ,경기 남양주시 오남읍 오남리 572-47 한양물류내 보관,0.0,0.0,차량,"수입차, 랜드로버 레인지로버 스포츠2014년식 146,121㎞ 자동 경유 ","35,000,000","35,000,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=108_20220001258_001"">link</a>",10,0.0,0.0,0.0
2022 타경 1259,강원 정선군 신동읍 예미리 122-48 외 5개 목록,128.65336634411,37.213394426063,답,토지 1980㎡(598.95평),"217,590,000","152,313,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001259_001"">link</a>",10,0.0,598.95,0.0
2022 타경 1294(1),충남 태안군 안면읍 창기리 475,126.33368100835,36.569632480897,전,토지 526㎡(159.12평),"33,138,000","7,957,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=404_20220001294_001"">link</a>",10,0.0,159.12,0.0
2022 타경 1294(2),충남 태안군 안면읍 창기리 1000,126.33085700147,36.570816337387,전,토지 268㎡(81.07평),"18,224,000","4,376,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=404_20220001294_002"">link</a>",10,0.0,81.07,0.0
2022 타경 1297,강원 평창군 대관령면 용산리 256-1 가동 1층 103호,128.66359722004,37.668242398315,다세대/빌라,건물 149.7㎡(45.28평) / 대지권 226.6㎡(68.55평),"274,000,000","191,800,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001297_001"">link</a>",10,45.28,0.0,68.55
2022 타경 1301,경북 경주시 동천동 987-17 경인파크빌라 4층 501호,129.22495837459,35.8588398278,다세대/빌라,건물 53.91㎡(16.31평) / 대지권 31.7㎡(9.59평),"65,000,000","65,000,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=702_20220001301_001"">link</a>",10,16.31,0.0,9.59
2022 타경 1364(2),대구 서구 비산동 434-465 외 1개 목록,128.57206053247,35.874770858575,근린주택,건물 33.39㎡(10.1평) / 토지 18㎡(5.45평) / 제시외 4.2 ㎡,"36,448,200","25,514,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=709_20220001364_002"">link</a>",10,10.1,5.45,0.0
2022 타경 1401,대구 달서구 죽전동 269-5 2층 201호,128.53488759936,35.850545789756,아파트,건물 84.91㎡(25.69평) / 대지권 27.1㎡(8.2평),"337,000,000","235,900,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=709_20220001401_001"">link</a>",10,25.69,0.0,8.2
2022 타경 1402,강원 평창군 미탄면 회동리 산 18,128.4971994001,37.364224730854,임야,토지 5785.17㎡(1750.01평),"43,967,292","30,777,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001402_001"">link</a>",10,0.0,1750.01,0.0
2022 타경 1406 ,경북 문경시 점촌동 83 문경자동차상사내 보관,0.0,0.0,차량,"국산(기아), K92014년식 240,505㎞ 자동 휘발유 ","13,000,000","6,370,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=704_20220001406_001"">link</a>",10,0.0,0.0,0.0
2022 타경 1410,부산 금정구 구서동 445-20 그린빌아파트 2층 201호,129.09052984508,35.24432782975,근린상가,건물 181.78㎡(54.99평) / 대지권 25.3㎡(7.65평),"514,000,000","263,168,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=601_20220001410_001"">link</a>",10,54.99,0.0,7.65
2022 타경 1440,강원 평창군 봉평면 면온리 84-1,128.37460596181,37.563929222355,전,토지 3678㎡(1112.6평),"411,936,000","288,355,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001440_001"">link</a>",10,0.0,1112.6,0.0
2022 타경 1462,경북 경주시 황성동 1244 1동 3층 302호,129.2239346614,35.883991912242,근린상가,건물 181.19㎡(54.81평) / 대지권 103.6㎡(31.34평),"420,000,000","420,000,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=702_20220001462_001"">link</a>",10,54.81,0.0,31.34
2022 타경 1475,경남 양산시 주남동 905,129.15251099942,35.431959285877,답,토지 1656㎡(500.94평),"329,544,000","161,477,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220001475_001"">link</a>",10,0.0,500.94,0.0
2022 타경 1526(1),경기 화성시 영천동 동탄역메가비즈타워씨동 지하 1층 비119호,127.10031588462,37.210760051412,아파트형공장,건물 117.12㎡(35.43평),"225,000,000","225,000,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220001526_001"">link</a>",10,35.43,0.0,0.0
2022 타경 1526(2),경기 화성시 영천동 동탄역메가비즈타워씨동 지하 1층 비128호,127.10031588462,37.210760051412,아파트형공장,건물 174.2㎡(52.7평),"334,000,000","334,000,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220001526_002"">link</a>",10,52.7,0.0,0.0
2022 타경 1526(3),경기 화성시 영천동 동탄역메가비즈타워씨동 지하 1층 비139호,127.10031588462,37.210760051412,아파트형공장,건물 72.58㎡(21.96평),"136,000,000","136,000,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220001526_003"">link</a>",10,21.96,0.0,0.0
2022 타경 1526(4),경기 화성시 영천동 동탄역메가비즈타워씨동 지하 2층 비228호,127.10241507965,37.211726523219,아파트형공장,건물 121.6㎡(36.78평),"229,000,000","229,000,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220001526_004"">link</a>",10,36.78,0.0,0.0
2022 타경 1526(5),경기 화성시 영천동 동탄역메가비즈타워씨동 지하 2층 비237호,127.10241507965,37.211726523219,아파트형공장,건물 10.53㎡(3.19평),"20,000,000","20,000,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220001526_005"">link</a>",10,3.19,0.0,0.0
2022 타경 1547,경북 경주시 효현동 948,129.15774101395,35.825577676966,대지,토지 761㎡(230.2평),"357,670,000","357,670,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=702_20220001547_001"">link</a>",10,0.0,230.2,0.0
2022 타경 1550,제주 제주시 오라삼동 2623-9 외 2개 목록,126.50389859701,33.497663001448,과수원,토지 692㎡(209.33평),"698,540,000","488,978,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=901_20220001550_001"">link</a>",10,0.0,209.33,0.0
2022 타경 1556(1),강원 정선군 임계면 반천리 산 14,128.80976333978,37.468295804216,임야,토지 6200.68㎡(1875.71평),"11,781,200","11,781,200",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001556_001"">link</a>",10,0.0,1875.71,0.0
2022 타경 1556(2),강원 정선군 임계면 반천리 284,128.8032927901,37.468019355684,전,토지 1024㎡(309.76평),"44,236,800","44,236,800",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001556_002"">link</a>",10,0.0,309.76,0.0
2022 타경 1560,충남 태안군 남면 신온리 667-30,126.31524962868,36.606393200555,전,토지 857㎡(259.24평),"112,267,000","38,508,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=404_20220001560_001"">link</a>",10,0.0,259.24,0.0
2022 타경 1565(1),경북 영천시 북안면 유상리 1197,128.9697474371,35.903095130922,전,토지 545㎡(164.86평),"16,350,000","2,748,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=701_20220001565_001"">link</a>",10,0.0,164.86,0.0
2022 타경 1579 ,경기 남양주시 오남읍 오남리 572-47 한양물류내 보관,0.0,0.0,차량,"수입차, 아우디 Q7 35 TDL quattro2015년식 131,404㎞ 자동 경유 ","25,000,000","17,500,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=108_20220001579_001"">link</a>",10,0.0,0.0,0.0
2022 타경 1616,대구 서구 비산동 315 한신휴플러스아파트 101동 11층 1105호,128.56907018295,35.870151218553,아파트,건물 84.98㎡(25.71평) / 대지권 39.6㎡(11.98평),"355,000,000","248,500,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=709_20220001616_001"">link</a>",10,25.71,0.0,11.98
2022 타경 1622,경북 경주시 강동면 유금리 1333-3 외 1개 목록,129.2741336097,36.003383974751,주택,건물 78.54㎡(23.76평) / 토지 500㎡(151.25평) / 제시외 14 ㎡,"179,945,280","179,945,280",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=702_20220001622_001"">link</a>",10,23.76,151.25,0.0
2022 타경 1624(1),강원 정선군 화암면 백전리 146-2,128.88570552452,37.260767872427,전,토지 4157㎡(1257.49평),"45,727,000","45,727,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001624_001"">link</a>",10,0.0,1257.49,0.0
2022 타경 1624(2),강원 정선군 화암면 백전리 146-3,128.88606606939,37.260653747865,임야,토지 651㎡(196.93평),"1,236,900","1,236,900",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001624_002"">link</a>",10,0.0,196.93,0.0
2022 타경 1624(3),강원 정선군 화암면 백전리 161,128.88083020376,37.259926427965,전,토지 1468㎡(444.07평),"13,065,200","13,065,200",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=505_20220001624_003"">link</a>",10,0.0,444.07,0.0
2022 타경 1643,경기 포천시 신북면 기지리 35-1,127.23514080455,37.939591304683,주택,건물 75㎡(22.69평)제시외 46 ㎡,"45,300,000","15,538,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=106_20220001643_001"">link</a>",10,22.69,0.0,0.0
2022 타경 1661,대구 달서구 상인동 1592 장미아파트 402동 4층 403호,128.55649094917,35.807619099748,아파트,건물 49.8㎡(15.06평) / 대지권 29.4㎡(8.89평),"151,000,000","105,700,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=709_20220001661_001"">link</a>",10,15.06,0.0,8.89
2022 타경 1688,서울 동대문구 제기동 1158-28 세종 지하 1층 비101호,127.03355276384,37.579744874982,근린상가,건물 262.36㎡(79.36평) / 대지권 108.7㎡(32.88평),"1,000,000,000","512,000,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=105_20220001688_001"">link</a>",10,79.36,0.0,32.88
2022 타경 1771,서울 관악구 신림동 652-10 라임카운티 2층 304호,126.92396707772,37.467369447442,다세대/빌라,건물 29.16㎡(8.82평) / 대지권 27.5㎡(8.32평),"266,000,000","136,192,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=101_20220001771_001"">link</a>",10,8.82,0.0,8.32
2022 타경 1799,경기 김포시 대곶면 대벽리 201,126.57743591166,37.631778534098,전,토지 112㎡(33.88평),"33,600,000","11,525,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=202_20220001799_001"">link</a>",10,0.0,33.88,0.0
2022 타경 1807,경기 가평군 조종면 운악리 426-21 외 3개 목록,127.34568064569,37.864227436823,임야,토지 2930㎡(886.33평) / 제시외 582 ㎡,"682,122,000","682,122,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=108_20220001807_001"">link</a>",10,0.0,886.33,0.0
2022 타경 1836,충남 당진시 대호지면 사성리 209-26 외 3개 목록,126.51909086094,36.914553358548,공장,건물 1674㎡(506.39평) / 토지 11153㎡(3373.78평),"1,884,082,000","646,240,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=404_20220001836_001"">link</a>",10,506.39,3373.78,0.0
2022 타경 1895,울산 동구 방어동 308-3 월드스카이파크 18층 2002호,129.42184778723,35.484042619547,아파트,건물 84.95㎡(25.7평) / 대지권 26.86㎡(8.13평),"229,000,000","160,300,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220001895_001"">link</a>",10,25.7,0.0,8.13
2022 타경 1906,대구 달서구 본동 616 월성주공5단지 508동 4층 412호,128.53512513371,35.833128294356,아파트,건물 49.94㎡(15.11평) / 대지권 38.6㎡(11.68평),"183,000,000","128,100,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=709_20220001906_001"">link</a>",10,15.11,0.0,11.68
2022 타경 1913,경기 남양주시 금곡동 172-20 유림주택 4층 401호,127.21473180237,37.638028360852,다세대/빌라,건물 42.36㎡(12.81평) / 대지권 29.2㎡(8.83평),"85,000,000","59,500,000",2023-05-16,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=108_20220001913_001"">link</a>",10,12.81,0.0,8.83
